X,Y,FL_den
4889418.0884,2480919.139745445,0.000162867072504
4899418.0884,2480919.139745445,6.952146213734521e-05
4909418.0884,2480919.139745445,0.0
4919418.0884,2480919.139745445,0.0
4929418.0884,2480919.139745445,6.894524995004758e-05
4939418.0884,2480919.139745445,5.413121107267216e-05
4949418.0884,2480919.139745445,0.0001363261835649
4959418.0884,2480919.139745445,0.0001967550342669
4969418.0884,2480919.139745445,0.0001338008587481
4979418.0884,2480919.139745445,0.0001142573019023
4989418.0884,2480919.139745445,5.121120193507522e-05
4999418.0884,2480919.139745445,0.0
5009418.0884,2480919.139745445,0.0
4729418.0884,2470919.139745445,0.0
4739418.0884,2470919.139745445,0.0
4749418.0884,2470919.139745445,0.0
4759418.0884,2470919.139745445,0.0
4769418.0884,2470919.139745445,0.0
4779418.0884,2470919.139745445,0.0
4789418.0884,2470919.139745445,0.0
4799418.0884,2470919.139745445,0.0
4809418.0884,2470919.139745445,0.0
4819418.0884,2470919.139745445,0.0
4829418.0884,2470919.139745445,0.0
4839418.0884,2470919.139745445,0.0
4849418.0884,2470919.139745445,3.576953895390034e-05
4859418.0884,2470919.139745445,0.0001016889800666
4869418.0884,2470919.139745445,0.0001034543165587
4879418.0884,2470919.139745445,0.0001091632730094
4889418.0884,2470919.139745445,0.0001295008260058
4899418.0884,2470919.139745445,3.572881541913375e-05
4909418.0884,2470919.139745445,2.0438525098143145e-05
4919418.0884,2470919.139745445,0.0
4929418.0884,2470919.139745445,1.3547625030696508e-06
4939418.0884,2470919.139745445,8.000175148481502e-05
4949418.0884,2470919.139745445,0.0001677510008448
4959418.0884,2470919.139745445,0.0002150812215404
4969418.0884,2470919.139745445,8.591538789914921e-05
4979418.0884,2470919.139745445,6.209347338881344e-05
4989418.0884,2470919.139745445,3.6531291698338464e-05
4999418.0884,2470919.139745445,0.0
5009418.0884,2470919.139745445,0.0
4729418.0884,2460919.139745445,0.0
4739418.0884,2460919.139745445,0.0
4749418.0884,2460919.139745445,0.0
4759418.0884,2460919.139745445,0.0
4769418.0884,2460919.139745445,0.0
4779418.0884,2460919.139745445,0.0
4789418.0884,2460919.139745445,0.0
4799418.0884,2460919.139745445,0.0
4809418.0884,2460919.139745445,0.0
4819418.0884,2460919.139745445,0.0
4829418.0884,2460919.139745445,0.0
4839418.0884,2460919.139745445,0.0
4849418.0884,2460919.139745445,1.6528842024854384e-05
4859418.0884,2460919.139745445,8.433761104242876e-05
4869418.0884,2460919.139745445,0.0001111733436118
4879418.0884,2460919.139745445,0.0001259195705642
4889418.0884,2460919.139745445,0.0001178866295958
4899418.0884,2460919.139745445,6.510705134132877e-05
4909418.0884,2460919.139745445,4.769551014760509e-05
4919418.0884,2460919.139745445,0.0
4929418.0884,2460919.139745445,3.024697070941329e-05
4939418.0884,2460919.139745445,8.854098996380344e-05
4949418.0884,2460919.139745445,0.0001572553737787
4959418.0884,2460919.139745445,0.0001883232762338
4969418.0884,2460919.139745445,0.0001113319594878
4979418.0884,2460919.139745445,6.401587597792968e-05
4989418.0884,2460919.139745445,3.056622517760843e-05
4999418.0884,2460919.139745445,0.0
5009418.0884,2460919.139745445,0.0
4729418.0884,2450919.139745445,0.0
4739418.0884,2450919.139745445,0.0
4749418.0884,2450919.139745445,0.0
4759418.0884,2450919.139745445,0.0
4769418.0884,2450919.139745445,0.0
4779418.0884,2450919.139745445,0.0
4789418.0884,2450919.139745445,0.0
4799418.0884,2450919.139745445,0.0
4809418.0884,2450919.139745445,0.0
4819418.0884,2450919.139745445,0.0
4829418.0884,2450919.139745445,0.0
4839418.0884,2450919.139745445,0.0
4849418.0884,2450919.139745445,2.060731276287697e-05
4859418.0884,2450919.139745445,0.0001030190396704
4869418.0884,2450919.139745445,0.0001035259774653
4879418.0884,2450919.139745445,0.0001338006695732
4889418.0884,2450919.139745445,0.0001805029314709
4899418.0884,2450919.139745445,0.000145032259752
4909418.0884,2450919.139745445,3.3667263778625056e-05
4919418.0884,2450919.139745445,0.0
4929418.0884,2450919.139745445,5.7379766076337546e-05
4939418.0884,2450919.139745445,5.6624474382260814e-05
4949418.0884,2450919.139745445,0.00010291577928
4959418.0884,2450919.139745445,0.0002313151780981
4969418.0884,2450919.139745445,0.0001787935470929
4979418.0884,2450919.139745445,8.364034874830395e-05
4989418.0884,2450919.139745445,4.413447641127277e-06
4999418.0884,2450919.139745445,0.0
5009418.0884,2450919.139745445,0.0
4729418.0884,2440919.139745445,0.0
4739418.0884,2440919.139745445,0.0
4749418.0884,2440919.139745445,0.0
4759418.0884,2440919.139745445,0.0
4769418.0884,2440919.139745445,0.0
4779418.0884,2440919.139745445,0.0
4789418.0884,2440919.139745445,0.0
4799418.0884,2440919.139745445,0.0
4809418.0884,2440919.139745445,0.0
4819418.0884,2440919.139745445,0.0
4829418.0884,2440919.139745445,0.0
4839418.0884,2440919.139745445,0.0
4849418.0884,2440919.139745445,5.408047582022846e-05
4859418.0884,2440919.139745445,8.774135494604705e-05
4869418.0884,2440919.139745445,0.0001132245233748
4879418.0884,2440919.139745445,0.0001229375484399
4889418.0884,2440919.139745445,0.0001400693727191
4899418.0884,2440919.139745445,6.480750016635284e-05
4909418.0884,2440919.139745445,4.648344111046754e-05
4919418.0884,2440919.139745445,2.2845204512123012e-05
4929418.0884,2440919.139745445,6.377374666044489e-05
4939418.0884,2440919.139745445,2.688603308342863e-05
4949418.0884,2440919.139745445,8.591228834120557e-05
4959418.0884,2440919.139745445,0.0001778942969394
4969418.0884,2440919.139745445,0.000166950179846
4979418.0884,2440919.139745445,0.0001507468114141
4989418.0884,2440919.139745445,5.468998642754741e-05
4999418.0884,2440919.139745445,7.595501301693729e-06
5009418.0884,2440919.139745445,0.0
4729418.0884,2430919.139745445,0.0
4739418.0884,2430919.139745445,0.0
4749418.0884,2430919.139745445,0.0
4759418.0884,2430919.139745445,0.0
4769418.0884,2430919.139745445,0.0
4779418.0884,2430919.139745445,0.0
4789418.0884,2430919.139745445,0.0
4799418.0884,2430919.139745445,0.0
4809418.0884,2430919.139745445,0.0
4819418.0884,2430919.139745445,0.0
4829418.0884,2430919.139745445,1.9365224943612702e-06
4839418.0884,2430919.139745445,4.9463429604656994e-05
4849418.0884,2430919.139745445,7.761681627016513e-05
4859418.0884,2430919.139745445,7.488481060136108e-05
4869418.0884,2430919.139745445,7.314301910810173e-05
4879418.0884,2430919.139745445,6.695168121950701e-05
4889418.0884,2430919.139745445,6.202889198902993e-05
4899418.0884,2430919.139745445,5.608489300357178e-05
4909418.0884,2430919.139745445,0.0
4919418.0884,2430919.139745445,5.671941471518949e-05
4929418.0884,2430919.139745445,9.172100544674322e-05
4939418.0884,2430919.139745445,3.610469138948248e-05
4949418.0884,2430919.139745445,4.1453713492956006e-05
4959418.0884,2430919.139745445,0.0001818006421672
4969418.0884,2430919.139745445,0.0001910221180878
4979418.0884,2430919.139745445,0.0001504630199633
4989418.0884,2430919.139745445,0.0001045353128574
4999418.0884,2430919.139745445,1.3407681080934708e-06
5009418.0884,2430919.139745445,0.0
4729418.0884,2420919.139745445,0.0
4739418.0884,2420919.139745445,0.0
4749418.0884,2420919.139745445,0.0
4759418.0884,2420919.139745445,0.0
4769418.0884,2420919.139745445,0.0
4779418.0884,2420919.139745445,0.0
4789418.0884,2420919.139745445,0.0
4799418.0884,2420919.139745445,0.0
4809418.0884,2420919.139745445,0.0
4819418.0884,2420919.139745445,0.0
4829418.0884,2420919.139745445,4.101776357856579e-05
4839418.0884,2420919.139745445,0.0001010452251648
4849418.0884,2420919.139745445,5.8043184253619984e-05
4859418.0884,2420919.139745445,3.568935790099204e-05
4869418.0884,2420919.139745445,0.0
4879418.0884,2420919.139745445,6.858663982711732e-05
4889418.0884,2420919.139745445,5.8985460782423615e-05
4899418.0884,2420919.139745445,0.0
4909418.0884,2420919.139745445,5.157811392564327e-05
4919418.0884,2420919.139745445,6.376725650625303e-05
4929418.0884,2420919.139745445,9.382537245983258e-05
4939418.0884,2420919.139745445,5.5152027925942086e-05
4949418.0884,2420919.139745445,0.0
4959418.0884,2420919.139745445,0.0002009277231991
4969418.0884,2420919.139745445,0.0002281419729115
4979418.0884,2420919.139745445,0.0001193118660012
4989418.0884,2420919.139745445,0.0001032612126437
4999418.0884,2420919.139745445,3.696230851346626e-05
5009418.0884,2420919.139745445,0.0
4729418.0884,2410919.139745445,0.0
4739418.0884,2410919.139745445,0.0
4749418.0884,2410919.139745445,0.0
4759418.0884,2410919.139745445,0.0
4769418.0884,2410919.139745445,0.0
4779418.0884,2410919.139745445,0.0
4789418.0884,2410919.139745445,0.0
4799418.0884,2410919.139745445,0.0
4809418.0884,2410919.139745445,0.0
4819418.0884,2410919.139745445,0.0
4829418.0884,2410919.139745445,4.863805224886164e-05
4839418.0884,2410919.139745445,9.45513675105758e-05
4849418.0884,2410919.139745445,0.0
4859418.0884,2410919.139745445,5.261320256977342e-05
4869418.0884,2410919.139745445,0.0001146601935033
4879418.0884,2410919.139745445,0.0001093828395823
4889418.0884,2410919.139745445,4.598303712555207e-05
4899418.0884,2410919.139745445,0.0001179973842226
4909418.0884,2410919.139745445,9.977622539736328e-05
4919418.0884,2410919.139745445,0.0001023395379888
4929418.0884,2410919.139745445,6.091731120250188e-05
4939418.0884,2410919.139745445,0.0
4949418.0884,2410919.139745445,0.0
4959418.0884,2410919.139745445,0.0001872800348792
4969418.0884,2410919.139745445,0.000239169166889
4979418.0884,2410919.139745445,5.8777597587322816e-05
4989418.0884,2410919.139745445,8.259134483523667e-05
4999418.0884,2410919.139745445,4.332898970460519e-05
5009418.0884,2410919.139745445,0.0
4729418.0884,2400919.139745445,0.0
4739418.0884,2400919.139745445,0.0
4749418.0884,2400919.139745445,0.0
4759418.0884,2400919.139745445,0.0
4769418.0884,2400919.139745445,0.0
4779418.0884,2400919.139745445,0.0
4789418.0884,2400919.139745445,0.0
4799418.0884,2400919.139745445,0.0
4809418.0884,2400919.139745445,0.0
4819418.0884,2400919.139745445,0.0
4829418.0884,2400919.139745445,1.8629856640473008e-05
4839418.0884,2400919.139745445,7.02190154697746e-05
4849418.0884,2400919.139745445,5.588467320194468e-05
4859418.0884,2400919.139745445,7.850205292925239e-05
4869418.0884,2400919.139745445,0.0001299489376833
4879418.0884,2400919.139745445,0.0001232117792824
4889418.0884,2400919.139745445,9.426468750461936e-05
4899418.0884,2400919.139745445,9.186256647808476e-05
4909418.0884,2400919.139745445,9.583186329109594e-05
4919418.0884,2400919.139745445,6.38526034890674e-05
4929418.0884,2400919.139745445,3.5240147553849965e-05
4939418.0884,2400919.139745445,0.0
4949418.0884,2400919.139745445,7.528590231231647e-06
4959418.0884,2400919.139745445,0.0001838878670241
4969418.0884,2400919.139745445,0.0002290208503836
4979418.0884,2400919.139745445,7.204235589597374e-05
4989418.0884,2400919.139745445,6.639476487180218e-05
4999418.0884,2400919.139745445,5.307913306751288e-05
5009418.0884,2400919.139745445,1.138605239248136e-05
4729418.0884,2390919.139745445,0.0
4739418.0884,2390919.139745445,0.0
4749418.0884,2390919.139745445,0.0
4759418.0884,2390919.139745445,0.0
4769418.0884,2390919.139745445,0.0
4779418.0884,2390919.139745445,0.0
4789418.0884,2390919.139745445,0.0
4799418.0884,2390919.139745445,0.0
4809418.0884,2390919.139745445,0.0
4819418.0884,2390919.139745445,0.0
4829418.0884,2390919.139745445,6.626087997574359e-05
4839418.0884,2390919.139745445,9.894591494230552e-05
4849418.0884,2390919.139745445,5.6620567193022e-05
4859418.0884,2390919.139745445,8.254675776697694e-05
4869418.0884,2390919.139745445,0.0001214667063322
4879418.0884,2390919.139745445,0.0001513666502432
4889418.0884,2390919.139745445,0.0001138201841968
4899418.0884,2390919.139745445,9.483082976657896e-05
4909418.0884,2390919.139745445,6.49587600491941e-05
4919418.0884,2390919.139745445,3.8720852899132296e-05
4929418.0884,2390919.139745445,0.0
4939418.0884,2390919.139745445,0.0
4949418.0884,2390919.139745445,4.648833782994188e-05
4959418.0884,2390919.139745445,0.0001576146605657
4969418.0884,2390919.139745445,0.0001454468001611
4979418.0884,2390919.139745445,0.0001144994675996
4989418.0884,2390919.139745445,6.134580326033756e-05
4999418.0884,2390919.139745445,6.249208672670648e-05
5009418.0884,2390919.139745445,3.956563159590587e-05
4729418.0884,2380919.139745445,0.0
4739418.0884,2380919.139745445,0.0
4749418.0884,2380919.139745445,0.0
4759418.0884,2380919.139745445,0.0
4769418.0884,2380919.139745445,0.0
4779418.0884,2380919.139745445,0.0
4789418.0884,2380919.139745445,0.0
4799418.0884,2380919.139745445,0.0
4809418.0884,2380919.139745445,0.0
4819418.0884,2380919.139745445,0.0
4829418.0884,2380919.139745445,1.9365072148502804e-05
4839418.0884,2380919.139745445,4.529428042587824e-05
4849418.0884,2380919.139745445,5.80139494559262e-05
4859418.0884,2380919.139745445,9.601756755728272e-05
4869418.0884,2380919.139745445,0.0001257290568901
4879418.0884,2380919.139745445,0.0001056636101566
4889418.0884,2380919.139745445,0.0001344715419691
4899418.0884,2380919.139745445,9.81652774498798e-05
4909418.0884,2380919.139745445,0.0
4919418.0884,2380919.139745445,0.0
4929418.0884,2380919.139745445,0.0
4939418.0884,2380919.139745445,0.0
4949418.0884,2380919.139745445,5.890354805160314e-05
4959418.0884,2380919.139745445,0.0001142957553383
4969418.0884,2380919.139745445,0.0001441948552383
4979418.0884,2380919.139745445,0.0001278957934118
4989418.0884,2380919.139745445,5.1106999308103696e-05
4999418.0884,2380919.139745445,0.0001437833270756
5009418.0884,2380919.139745445,0.0001142915716627
4729418.0884,2370919.139745445,0.0
4739418.0884,2370919.139745445,0.0
4749418.0884,2370919.139745445,0.0
4759418.0884,2370919.139745445,0.0
4769418.0884,2370919.139745445,0.0
4779418.0884,2370919.139745445,0.0
4789418.0884,2370919.139745445,0.0
4799418.0884,2370919.139745445,0.0
4809418.0884,2370919.139745445,0.0
4819418.0884,2370919.139745445,8.78704940987518e-06
4829418.0884,2370919.139745445,7.68567551858723e-05
4839418.0884,2370919.139745445,7.497912883991374e-05
4849418.0884,2370919.139745445,6.021053923177533e-05
4859418.0884,2370919.139745445,5.225674613029696e-05
4869418.0884,2370919.139745445,5.883718768018298e-05
4879418.0884,2370919.139745445,5.6431199482176446e-05
4889418.0884,2370919.139745445,0.0001233384100487
4899418.0884,2370919.139745445,6.633251905441284e-05
4909418.0884,2370919.139745445,0.0
4919418.0884,2370919.139745445,0.0
4929418.0884,2370919.139745445,0.0
4939418.0884,2370919.139745445,5.807369961985386e-05
4949418.0884,2370919.139745445,8.01610221969895e-05
4959418.0884,2370919.139745445,4.32200904469937e-05
4969418.0884,2370919.139745445,0.0001146359281847
4979418.0884,2370919.139745445,0.0001130431846831
4989418.0884,2370919.139745445,0.0001276481198146
4999418.0884,2370919.139745445,0.0002201102615799
5009418.0884,2370919.139745445,0.0001516539778094
4729418.0884,2360919.139745445,0.0
4739418.0884,2360919.139745445,0.0
4749418.0884,2360919.139745445,0.0
4759418.0884,2360919.139745445,0.0
4769418.0884,2360919.139745445,0.0
4779418.0884,2360919.139745445,0.0
4789418.0884,2360919.139745445,0.0
4799418.0884,2360919.139745445,0.0
4809418.0884,2360919.139745445,0.0
4819418.0884,2360919.139745445,3.43578212778084e-05
4829418.0884,2360919.139745445,0.0001463362132199
4839418.0884,2360919.139745445,0.0001001325872493
4849418.0884,2360919.139745445,2.1213849322521128e-05
4859418.0884,2360919.139745445,1.4943000678613316e-05
4869418.0884,2360919.139745445,5.753262303187512e-05
4879418.0884,2360919.139745445,0.0001187126399599
4889418.0884,2360919.139745445,7.80844420660287e-05
4899418.0884,2360919.139745445,0.0
4909418.0884,2360919.139745445,0.0
4919418.0884,2360919.139745445,1.817798874981236e-05
4929418.0884,2360919.139745445,4.495428220252506e-05
4939418.0884,2360919.139745445,0.0001525564584881
4949418.0884,2360919.139745445,8.60587606439367e-05
4959418.0884,2360919.139745445,0.0
4969418.0884,2360919.139745445,8.460385288344696e-05
4979418.0884,2360919.139745445,0.0001059466958395
4989418.0884,2360919.139745445,0.0001808194501791
4999418.0884,2360919.139745445,0.0001692257792456
5009418.0884,2360919.139745445,0.0001040150309563
4729418.0884,2350919.139745445,0.0
4739418.0884,2350919.139745445,0.0
4749418.0884,2350919.139745445,0.0
4759418.0884,2350919.139745445,0.0
4769418.0884,2350919.139745445,0.0
4779418.0884,2350919.139745445,0.0
4789418.0884,2350919.139745445,0.0
4799418.0884,2350919.139745445,0.0
4809418.0884,2350919.139745445,0.0
4819418.0884,2350919.139745445,6.284030678216368e-05
4829418.0884,2350919.139745445,0.0001555239141453
4839418.0884,2350919.139745445,7.242478022817521e-05
4849418.0884,2350919.139745445,4.087316938239384e-06
4859418.0884,2350919.139745445,5.363261880120263e-05
4869418.0884,2350919.139745445,0.0001117815481848
4879418.0884,2350919.139745445,7.875645678723232e-05
4889418.0884,2350919.139745445,3.066053250222467e-05
4899418.0884,2350919.139745445,1.8386966985417527e-05
4909418.0884,2350919.139745445,6.964495241845725e-06
4919418.0884,2350919.139745445,5.505252556758933e-05
4929418.0884,2350919.139745445,0.0001392942067468
4939418.0884,2350919.139745445,0.000161149262567
4949418.0884,2350919.139745445,4.7421919589396566e-05
4959418.0884,2350919.139745445,4.4306125346338376e-05
4969418.0884,2350919.139745445,6.191321153892204e-05
4979418.0884,2350919.139745445,9.783131099538876e-05
4989418.0884,2350919.139745445,0.0001902436342788
4999418.0884,2350919.139745445,8.838125359034164e-05
5009418.0884,2350919.139745445,3.3258369512623176e-05
4729418.0884,2340919.139745445,0.0
4739418.0884,2340919.139745445,0.0
4749418.0884,2340919.139745445,0.0
4759418.0884,2340919.139745445,0.0
4769418.0884,2340919.139745445,0.0
4779418.0884,2340919.139745445,0.0
4789418.0884,2340919.139745445,0.0
4799418.0884,2340919.139745445,0.0
4809418.0884,2340919.139745445,4.708184496848844e-05
4819418.0884,2340919.139745445,0.0001280495052924
4829418.0884,2340919.139745445,0.0001699881686363
4839418.0884,2340919.139745445,8.880507812136784e-05
4849418.0884,2340919.139745445,6.1994549469091e-05
4859418.0884,2340919.139745445,0.000111050751002
4869418.0884,2340919.139745445,9.990485705202444e-05
4879418.0884,2340919.139745445,4.210576298646629e-05
4889418.0884,2340919.139745445,1.952514321601484e-05
4899418.0884,2340919.139745445,5.17990774824284e-05
4909418.0884,2340919.139745445,4.485869794734754e-05
4919418.0884,2340919.139745445,6.535742431879044e-05
4929418.0884,2340919.139745445,8.075391815509646e-05
4939418.0884,2340919.139745445,0.0001153054545284
4949418.0884,2340919.139745445,2.5344292225781828e-05
4959418.0884,2340919.139745445,6.630356074310839e-05
4969418.0884,2340919.139745445,5.063990829512477e-05
4979418.0884,2340919.139745445,9.798289829632267e-05
4989418.0884,2340919.139745445,0.0001680731365922
4999418.0884,2340919.139745445,0.0001105042174458
5009418.0884,2340919.139745445,3.6977689887862646e-05
4729418.0884,2330919.139745445,0.0
4739418.0884,2330919.139745445,0.0
4749418.0884,2330919.139745445,0.0
4759418.0884,2330919.139745445,0.0
4769418.0884,2330919.139745445,0.0
4779418.0884,2330919.139745445,0.0
4789418.0884,2330919.139745445,0.0
4799418.0884,2330919.139745445,0.0
4809418.0884,2330919.139745445,5.5528824304929e-05
4819418.0884,2330919.139745445,0.0002127927873516
4829418.0884,2330919.139745445,0.0002769610437098
4839418.0884,2330919.139745445,0.0001207583190989
4849418.0884,2330919.139745445,0.0001045584285748
4859418.0884,2330919.139745445,0.0001670850324444
4869418.0884,2330919.139745445,7.543548417743294e-05
4879418.0884,2330919.139745445,0.0
4889418.0884,2330919.139745445,5.893115667277016e-05
4899418.0884,2330919.139745445,5.740639244322665e-05
4909418.0884,2330919.139745445,3.5408596886554726e-05
4919418.0884,2330919.139745445,6.447561463573948e-05
4929418.0884,2330919.139745445,6.453466630773619e-05
4939418.0884,2330919.139745445,0.0001009321786114
4949418.0884,2330919.139745445,0.0001293525856453
4959418.0884,2330919.139745445,0.0001153429620899
4969418.0884,2330919.139745445,1.720801810733974e-05
4979418.0884,2330919.139745445,0.0001734835532261
4989418.0884,2330919.139745445,0.0001606207952136
4999418.0884,2330919.139745445,0.0001357251603621
5009418.0884,2330919.139745445,3.272484536864795e-05
4729418.0884,2320919.139745445,0.0
4739418.0884,2320919.139745445,0.0
4749418.0884,2320919.139745445,0.0
4759418.0884,2320919.139745445,0.0
4769418.0884,2320919.139745445,0.0
4779418.0884,2320919.139745445,0.0
4789418.0884,2320919.139745445,0.0
4799418.0884,2320919.139745445,0.0
4809418.0884,2320919.139745445,6.34896568953991e-05
4819418.0884,2320919.139745445,0.0001848396932473
4829418.0884,2320919.139745445,0.0002778880880214
4839418.0884,2320919.139745445,0.0002105853200191
4849418.0884,2320919.139745445,0.0001772637479007
4859418.0884,2320919.139745445,0.0001047603145707
4869418.0884,2320919.139745445,0.0
4879418.0884,2320919.139745445,4.8456193326273926e-05
4889418.0884,2320919.139745445,6.30090362392366e-05
4899418.0884,2320919.139745445,2.00852045963984e-05
4909418.0884,2320919.139745445,5.405153206083924e-05
4919418.0884,2320919.139745445,7.234881923068313e-05
4929418.0884,2320919.139745445,6.758199015166609e-05
4939418.0884,2320919.139745445,0.0001889285049401
4949418.0884,2320919.139745445,0.0002466485602781
4959418.0884,2320919.139745445,0.0001444282825104
4969418.0884,2320919.139745445,6.735398346791044e-05
4979418.0884,2320919.139745445,0.0001885750389192
4989418.0884,2320919.139745445,0.0001208695975947
4999418.0884,2320919.139745445,7.752842793706803e-05
5009418.0884,2320919.139745445,8.174905815394595e-06
4729418.0884,2310919.139745445,0.0
4739418.0884,2310919.139745445,0.0
4749418.0884,2310919.139745445,0.0
4759418.0884,2310919.139745445,0.0
4769418.0884,2310919.139745445,0.0
4779418.0884,2310919.139745445,0.0
4789418.0884,2310919.139745445,0.0
4799418.0884,2310919.139745445,5.836539457959589e-06
4809418.0884,2310919.139745445,6.16346369497478e-05
4819418.0884,2310919.139745445,0.0001759297883836
4829418.0884,2310919.139745445,0.0003076733555644
4839418.0884,2310919.139745445,0.0003198489721398
4849418.0884,2310919.139745445,0.0001592068729223
4859418.0884,2310919.139745445,0.0
4869418.0884,2310919.139745445,4.3764528527390205e-05
4879418.0884,2310919.139745445,6.43603561911732e-05
4889418.0884,2310919.139745445,4.22527373302728e-05
4899418.0884,2310919.139745445,0.0
4909418.0884,2310919.139745445,7.186066795838997e-05
4919418.0884,2310919.139745445,0.0001378565066261
4929418.0884,2310919.139745445,0.0001234914525412
4939418.0884,2310919.139745445,0.0002573002420831
4949418.0884,2310919.139745445,0.000258753367234
4959418.0884,2310919.139745445,9.42391125136055e-05
4969418.0884,2310919.139745445,0.0001228477776749
4979418.0884,2310919.139745445,0.0001240909768966
4989418.0884,2310919.139745445,7.64207070460543e-05
4999418.0884,2310919.139745445,0.0
5009418.0884,2310919.139745445,0.0
4729418.0884,2300919.139745445,0.0
4739418.0884,2300919.139745445,0.0
4749418.0884,2300919.139745445,0.0
4759418.0884,2300919.139745445,0.0
4769418.0884,2300919.139745445,0.0
4779418.0884,2300919.139745445,0.0
4789418.0884,2300919.139745445,0.0
4799418.0884,2300919.139745445,2.7360772946849465e-05
4809418.0884,2300919.139745445,7.62610143283382e-05
4819418.0884,2300919.139745445,0.0002179804432671
4829418.0884,2300919.139745445,0.0003470674564596
4839418.0884,2300919.139745445,0.0002810258301906
4849418.0884,2300919.139745445,5.7362893130630255e-05
4859418.0884,2300919.139745445,2.9163666113163345e-06
4869418.0884,2300919.139745445,3.472108073765412e-05
4879418.0884,2300919.139745445,4.62681200588122e-05
4889418.0884,2300919.139745445,0.0
4899418.0884,2300919.139745445,0.0
4909418.0884,2300919.139745445,2.5778137569432143e-05
4919418.0884,2300919.139745445,0.0001293647947022
4929418.0884,2300919.139745445,0.0002199655573349
4939418.0884,2300919.139745445,0.0002436375507386
4949418.0884,2300919.139745445,0.0001562570541864
4959418.0884,2300919.139745445,0.0001010407577268
4969418.0884,2300919.139745445,0.0001191696501336
4979418.0884,2300919.139745445,0.0001406654046149
4989418.0884,2300919.139745445,0.0001272200897801
4999418.0884,2300919.139745445,3.960703907068818e-05
5009418.0884,2300919.139745445,0.0
4729418.0884,2290919.139745445,0.0
4739418.0884,2290919.139745445,0.0
4749418.0884,2290919.139745445,0.0
4759418.0884,2290919.139745445,0.0
4769418.0884,2290919.139745445,0.0
4779418.0884,2290919.139745445,0.0
4789418.0884,2290919.139745445,0.0
4799418.0884,2290919.139745445,0.0
4809418.0884,2290919.139745445,8.532223000656813e-05
4819418.0884,2290919.139745445,0.0003025953192263
4829418.0884,2290919.139745445,0.0003345113073009
4839418.0884,2290919.139745445,0.0001776244316715
4849418.0884,2290919.139745445,4.100625665159896e-05
4859418.0884,2290919.139745445,0.0
4869418.0884,2290919.139745445,2.3330035219260026e-06
4879418.0884,2290919.139745445,0.0
4889418.0884,2290919.139745445,2.405406485195272e-05
4899418.0884,2290919.139745445,2.0544417566270567e-05
4909418.0884,2290919.139745445,0.0
4919418.0884,2290919.139745445,0.0001380439498461
4929418.0884,2290919.139745445,0.0002697120653465
4939418.0884,2290919.139745445,0.0002499647671356
4949418.0884,2290919.139745445,0.0001726379268802
4959418.0884,2290919.139745445,7.603039557579903e-05
4969418.0884,2290919.139745445,0.000100439581729
4979418.0884,2290919.139745445,0.000118801202916
4989418.0884,2290919.139745445,0.0001121960813179
4999418.0884,2290919.139745445,4.016075763502158e-06
5009418.0884,2290919.139745445,0.0
4729418.0884,2280919.139745445,0.0
4739418.0884,2280919.139745445,0.0
4749418.0884,2280919.139745445,0.0
4759418.0884,2280919.139745445,0.0
4769418.0884,2280919.139745445,0.0
4779418.0884,2280919.139745445,0.0
4789418.0884,2280919.139745445,3.051209387194831e-05
4799418.0884,2280919.139745445,0.0001214251606143
4809418.0884,2280919.139745445,0.0001674205705057
4819418.0884,2280919.139745445,0.0003196636680513
4829418.0884,2280919.139745445,0.0002955043164547
4839418.0884,2280919.139745445,0.0001025814708555
4849418.0884,2280919.139745445,0.0
4859418.0884,2280919.139745445,0.0
4869418.0884,2280919.139745445,0.0
4879418.0884,2280919.139745445,0.0
4889418.0884,2280919.139745445,6.253114406717941e-05
4899418.0884,2280919.139745445,4.6150144044077024e-05
4909418.0884,2280919.139745445,3.758307138923556e-05
4919418.0884,2280919.139745445,0.0002324198139831
4929418.0884,2280919.139745445,0.00029490981251
4939418.0884,2280919.139745445,0.0001803517661755
4949418.0884,2280919.139745445,0.0001487577828811
4959418.0884,2280919.139745445,5.70083830098156e-05
4969418.0884,2280919.139745445,5.632992906612344e-05
4979418.0884,2280919.139745445,3.1245184800354764e-05
4989418.0884,2280919.139745445,2.0470044546527788e-05
4999418.0884,2280919.139745445,0.0
5009418.0884,2280919.139745445,0.0
4729418.0884,2270919.139745445,0.0
4739418.0884,2270919.139745445,0.0
4749418.0884,2270919.139745445,0.0
4759418.0884,2270919.139745445,0.0
4769418.0884,2270919.139745445,0.0
4779418.0884,2270919.139745445,0.0
4789418.0884,2270919.139745445,5.454591155285016e-05
4799418.0884,2270919.139745445,0.0001918920315802
4809418.0884,2270919.139745445,0.0001956968044396
4819418.0884,2270919.139745445,0.0003216234617866
4829418.0884,2270919.139745445,0.0002435993083054
4839418.0884,2270919.139745445,4.679531048168428e-05
4849418.0884,2270919.139745445,0.0
4859418.0884,2270919.139745445,0.0
4869418.0884,2270919.139745445,2.0661542293964885e-05
4879418.0884,2270919.139745445,6.636868783971295e-05
4889418.0884,2270919.139745445,9.005102765513584e-05
4899418.0884,2270919.139745445,4.9275622586719685e-05
4909418.0884,2270919.139745445,6.363636202877387e-05
4919418.0884,2270919.139745445,0.0002835864434018
4929418.0884,2270919.139745445,0.0002275743900099
4939418.0884,2270919.139745445,0.0001332770625595
4949418.0884,2270919.139745445,0.0001184456123155
