Mc_value,Mc_std,b_value,b_value_std,a_value,a_value_std,power_fit,Additional_Runs_b_std,Additional_Runs_Mc_std,failreason,nEvents_gt_local_Mc,RadiusKm,x,y,max_mag,Number_of_Events,was_evaluated
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7264012037492,8.40419549103574,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7267414571347,8.58502975544995,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7270892280687,8.76586232775241,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7274445341461,8.94669317343007,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7278073933636,9.1275222580403,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7281778241222,9.30834954721232,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7285558452294,9.48917500664859,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7289414759017,9.66999860212622,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7293347357668,9.8508202994983,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7297356448663,10.0316400646954,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7301442236583,10.2124578637268,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7305604930195,10.3932736626821,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7309844742485,10.5740874277322,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7314161890681,10.7548991251312,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.7318556596281,10.9357087212173,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5403386237525,4.06375634276491,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5404616987602,4.24462070565552,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,14.8559624094421,-74.540590181948,4.42548422218928,2.8,14,1
1.4,NaN,0.622007442112075,0.0431258101708335,2.92002844162709,NaN,NaN,NaN,NaN,NaN,112,14.9744382011914,-74.540724079684,4.60634685658988,4.1,178,1
1.5,NaN,0.694347135471263,0.0430213656176798,3.36785656413565,NaN,NaN,NaN,NaN,NaN,212,14.9702294096304,-74.5408633986089,4.78720857311705,4.6,396,1
1.5,NaN,0.727928999283333,0.0579480717719421,3.21574513989209,NaN,NaN,NaN,NaN,NaN,133,14.9924456474089,-74.5410081456363,4.96806933606801,4.6,258,1
1.2,NaN,0.772280982463941,0.0505953416593841,3.157186100335,NaN,NaN,NaN,NaN,NaN,170,14.9797981517182,-74.5411583279536,5.14892910977894,3.8,243,1
1.4,NaN,0.747624930162271,0.0431532263770286,3.29709490453607,NaN,NaN,NaN,NaN,NaN,178,14.8741116785145,-74.541313953023,5.3297878586264,3.8,287,1
2.2,NaN,0.836074938423372,0.140309440919716,3.39566736529871,NaN,NaN,NaN,NaN,NaN,36,14.9523553263021,-74.5414750285824,5.51064554702881,4.3,186,1
1.6,NaN,0.644283022603725,0.0651294446431103,2.76324659598893,NaN,NaN,NaN,NaN,NaN,54,14.9572175894622,-74.5416415626464,5.69150213944793,3.6,122,1
1.4,NaN,0.72382413650542,0.0939060139113589,2.65680646759377,NaN,NaN,NaN,NaN,NaN,44,14.9735286979146,-74.541813563507,5.87235760039023,3.3,77,1
1.3,NaN,1.13294212670414,0.181451887905812,2.64891602377106,NaN,NaN,NaN,NaN,NaN,15,14.9862344305859,-74.5419910397349,6.05321189440842,2,26,1
1.5,NaN,0.589984956547814,0.0805121136181999,2.44127993558901,NaN,NaN,NaN,NaN,NaN,36,14.9341497502865,-74.5421740001806,6.23406498610285,3.9,83,1
1.4,NaN,0.649840004533844,0.0597783370938607,2.76103435506646,NaN,NaN,NaN,NaN,NaN,71,14.987907735126,-74.5423624539751,6.41491684012294,3.8,115,1
1.5,NaN,0.669185271726411,0.0449388763181654,2.99941310218717,NaN,NaN,NaN,NaN,NaN,99,14.9924467590929,-74.5425564105314,6.59576742116867,3.4,170,1
1.5,NaN,0.621308271678472,0.0455261326707171,2.93196240751771,NaN,NaN,NaN,NaN,NaN,100,14.9473615991663,-74.5427558795455,6.77661669399199,4.1,181,1
2.7,NaN,0.585565593577419,0.183791875802146,2.66020834870666,NaN,NaN,NaN,NaN,NaN,12,14.9686106950783,-74.5429608709976,6.95746462339826,5.3,83,1
2.8,NaN,0.789626330733185,0.533377265629603,2.81301371738088,NaN,NaN,NaN,NaN,NaN,4,14.6984537208331,-74.5431713951535,7.13831117424768,4.4,28,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5433874625654,7.31915631145671,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5436090840739,7.49999999999954,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5438362708087,7.68084220490948,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5440690341902,7.86168289128039,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5443073859312,8.04252202426811,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.544551338038,8.22335956909188,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5448009028119,8.40419549103574,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.545056092851,8.58502975544995,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5453169210515,8.76586232775241,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5455834006096,8.94669317343007,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5458555450227,9.1275222580403,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5461333680917,9.30834954721232,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5464168839221,9.48917500664859,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5467061069263,9.66999860212622,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5470010518251,9.8508202994983,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5473017336497,10.0316400646954,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5476081677437,10.2124578637268,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5479203697646,10.3932736626821,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5482383556864,10.5740874277322,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.548562141801,10.7548991251312,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.5488917447211,10.9357087212173,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3602257491683,4.06375634276491,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3603077991735,4.24462070565552,NaN,0,0
1.5,NaN,0.592219748049889,0.235104583791352,1.66648087245848,NaN,NaN,NaN,NaN,NaN,6,14.8348463970588,-74.360393454632,4.42548422218928,3.3,11,1
2.1,NaN,1.60849808112316,0.346983152782398,4.07681597469465,NaN,NaN,NaN,NaN,NaN,5,14.6728155729703,-74.3604827197894,4.60634685658988,2.4,37,1
2,NaN,2.17147240951626,1.62677588672517,4.86112205564813,NaN,NaN,NaN,NaN,NaN,2,14.9687055331803,-74.3605755990726,4.78720857311705,2.4,16,1
2,NaN,2.17147240951626,1.62677588672517,4.86112205564813,NaN,NaN,NaN,NaN,NaN,2,14.7448907030075,-74.3606720970909,4.96806933606801,2.4,14,1
1.5,NaN,0.713908737375208,0.164174714028232,2.15004435211044,NaN,NaN,NaN,NaN,NaN,12,14.8411112657569,-74.3607722186357,5.14892910977894,2.8,34,1
1.9,NaN,0.83143953765592,0.102892235344602,3.25183297948197,NaN,NaN,NaN,NaN,NaN,47,14.9706797778147,-74.360875968682,5.3297878586264,3.8,121,1
2.1,NaN,0.960136900865802,0.146736278725099,3.64975594739777,NaN,NaN,NaN,NaN,NaN,43,14.9923820418081,-74.3609833523883,5.51064554702881,4.1,152,1
1.5,NaN,0.725675349130754,0.0390895634118685,3.38076909505261,NaN,NaN,NaN,NaN,NaN,196,14.9451449690551,-74.3610943750976,5.69150213944793,3.6,338,1
1.8,NaN,0.943411234096953,0.0787606002675995,3.76259821060143,NaN,NaN,NaN,NaN,NaN,116,14.9791693823405,-74.361209042338,5.87235760039023,3.9,289,1
1.6,NaN,0.8071633269739,0.0598586548523196,3.49285844747869,NaN,NaN,NaN,NaN,NaN,159,14.9434223774859,-74.3613273598233,6.05321189440842,4.7,324,1
1.4,NaN,0.686791273707468,0.0416650415307136,3.14619921400805,NaN,NaN,NaN,NaN,NaN,153,14.9124079890017,-74.3614493334537,6.23406498610285,4.7,231,1
1.6,NaN,0.708906079281483,0.049497530888583,3.12988492144792,NaN,NaN,NaN,NaN,NaN,99,14.9759373596488,-74.3615749693167,6.41491684012294,3.9,188,1
1.8,NaN,0.832181043167908,0.077920692491559,3.30410585168612,NaN,NaN,NaN,NaN,NaN,64,14.8985089440689,-74.3617042736876,6.59576742116867,3.4,146,1
2,NaN,0.873184672609713,0.0815453857237416,3.50224420089192,NaN,NaN,NaN,NaN,NaN,57,14.8743598331571,-74.3618372530303,6.77661669399199,3.5,157,1
1.3,NaN,0.560073758082882,0.046853226382864,2.49894789714989,NaN,NaN,NaN,NaN,NaN,59,14.8602202156386,-74.3619739139984,6.95746462339826,3.6,91,1
1.7,NaN,0.682137929690971,0.0901611341351678,2.63675573519431,NaN,NaN,NaN,NaN,NaN,30,14.9907838205753,-74.3621142634356,7.13831117424768,3.3,71,1
0.9,NaN,0.466597377251428,0.0502293303706565,1.8349109874971,NaN,NaN,NaN,NaN,NaN,26,14.9754028627351,-74.362258308377,7.31915631145671,2.9,35,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,14.0126055141872,-74.3624060560493,7.49999999999954,2.7,3,1
2.7,NaN,8.68588963806507,0,25.4901099460527,NaN,NaN,NaN,NaN,NaN,2,14.9370960861557,-74.3625575138724,7.68084220490948,2.9,13,1
1.9,NaN,8.68588963806507,0,23.4519020227757,NaN,NaN,NaN,NaN,NaN,1,14.9908938957627,-74.3627126894601,7.86168289128039,2.7,11,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3628715906208,8.04252202426811,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3630342253587,8.22335956909188,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3632006018746,8.40419549103574,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3633707285673,8.58502975544995,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3635446140344,8.76586232775241,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3637222670731,8.94669317343007,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3639036966818,9.1275222580403,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3640889120611,9.30834954721232,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3642779226147,9.48917500664859,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3644707379508,9.66999860212622,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3646673678834,9.8508202994983,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3648678224332,10.0316400646954,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3650721118291,10.2124578637268,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3652802465097,10.3932736626821,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3654922371242,10.5740874277322,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.365708094534,10.7548991251312,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.3659278298141,10.9357087212173,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1801128745842,4.06375634276491,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1801538995867,4.24462070565552,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.180196727316,4.42548422218928,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1802413598947,4.60634685658988,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1802877995363,4.78720857311705,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1803360485454,4.96806933606801,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,14.6581510035686,-74.1803861093179,5.14892910977894,1.8,4,1
2,NaN,0.57060588863201,0.160537013067724,2.20957546442975,NaN,NaN,NaN,NaN,NaN,9,14.9887214533561,-74.180437984341,5.3297878586264,3.8,27,1
1.4,NaN,0.789626330733184,0.106069538416887,2.73894531860604,NaN,NaN,NaN,NaN,NaN,43,14.9170402473999,-74.1804916761941,5.51064554702881,3.6,74,1
1.5,NaN,0.832893526937743,0.0552083129564611,3.27052958947655,NaN,NaN,NaN,NaN,NaN,105,14.9547602292578,-74.1805471875488,5.69150213944793,3.1,224,1
1.5,NaN,0.922803680006909,0.0613271823040807,3.58832550266629,NaN,NaN,NaN,NaN,NaN,160,14.9747461115879,-74.180604521169,5.87235760039023,3.9,314,1
1.5,NaN,0.731006514927194,0.0427485944910708,3.45634525473068,NaN,NaN,NaN,NaN,NaN,229,14.9739026691068,-74.1806636799116,6.05321189440842,4.5,391,1
2.1,NaN,0.969683641304173,0.142524000854575,3.70843350467448,NaN,NaN,NaN,NaN,NaN,47,14.9692503126676,-74.1807246667269,6.23406498610285,4.1,177,1
2.1,NaN,0.726576319533957,0.105447982922719,3.1692629475075,NaN,NaN,NaN,NaN,NaN,44,14.9630974432366,-74.1807874846584,6.41491684012294,4,154,1
1.3,NaN,0.65269690921876,0.049280562409601,3.07639268659806,NaN,NaN,NaN,NaN,NaN,169,14.930380508948,-74.1808521368438,6.59576742116867,4.5,294,1
1.4,NaN,0.547142654366301,0.0454101108777609,2.57217969009671,NaN,NaN,NaN,NaN,NaN,64,14.9938691808735,-74.1809186265152,6.77661669399199,4.3,114,1
1.3,NaN,0.578221307309684,0.0417769592214547,2.71547552684814,NaN,NaN,NaN,NaN,NaN,92,14.9915690274517,-74.1809869569992,6.95746462339826,3.6,153,1
1.2,NaN,0.703434724209493,0.0560719828157848,2.80790949639695,NaN,NaN,NaN,NaN,NaN,92,14.9837419801633,-74.1810571317178,7.13831117424768,3.3,192,1
1.2,NaN,0.650948579991248,0.0468507124342309,2.77677349058705,NaN,NaN,NaN,NaN,NaN,99,14.8942465746819,-74.1811291541885,7.31915631145671,3.3,170,1
1.3,NaN,0.675790040490186,0.0818827080150699,2.71103596534348,NaN,NaN,NaN,NaN,NaN,68,14.9528593664699,-74.1812030280246,7.49999999999954,4.4,136,1
1.2,NaN,0.707415025098496,0.0650289032401993,2.83566976438444,NaN,NaN,NaN,NaN,NaN,97,14.9621550054975,-74.1812787569362,7.68084220490948,3.6,209,1
1.4,NaN,1.03258827865109,0.121563514039423,3.15319376620946,NaN,NaN,NaN,NaN,NaN,51,14.9609224635401,-74.1813563447301,7.86168289128039,2.8,142,1
1.4,NaN,0.54045535525738,0.0736647971260622,2.20379552870255,NaN,NaN,NaN,NaN,NaN,28,14.9070137084921,-74.1814357953104,8.04252202426811,3.6,53,1
1.5,NaN,0.613501498599389,0.11103453827671,2.19900584885191,NaN,NaN,NaN,NaN,NaN,19,14.9765531394445,-74.1815171126793,8.22335956909188,3.6,30,1
0.8,NaN,0.5513909463072,0.0431362545907347,2.4095957055997,NaN,NaN,NaN,NaN,NaN,93,14.2233544852811,-74.1816003009373,8.40419549103574,4,140,1
1.8,NaN,0.769635790714624,0.119677850606467,2.9294124676366,NaN,NaN,NaN,NaN,NaN,35,14.5970644203845,-74.1816853642837,8.58502975544995,4,150,1
1.9,NaN,0.700474970811697,0.139206759833597,2.63193244020621,NaN,NaN,NaN,NaN,NaN,20,14.8890772163997,-74.1817723070172,8.76586232775241,3.4,88,1
1.1,NaN,0.543590962701807,0.0787903759514117,2.2700479169077,NaN,NaN,NaN,NaN,NaN,47,14.9776157014976,-74.1818611335365,8.94669317343007,4.9,70,1
1.8,NaN,0.645237515970545,0.164128247125341,2.33989463265087,NaN,NaN,NaN,NaN,NaN,13,14.7609401549842,-74.1819518483409,9.1275222580403,4.1,43,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1820444560306,9.30834954721232,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,11.9786106267818,-74.1821389613074,9.48917500664859,2.7,2,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1822353689754,9.66999860212622,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1823336839417,9.8508202994983,NaN,0,0
1.7,NaN,0.542868102379065,0.211650253259197,1.52493576537237,NaN,NaN,NaN,NaN,NaN,4,14.570246656491,-74.1824339112166,10.0316400646954,3.1,19,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1825360559146,10.2124578637268,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1826401232549,10.3932736626821,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.1827461185621,10.5740874277322,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.182854047267,10.7548991251312,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74.182963914907,10.9357087212173,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.06375634276491,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.24462070565552,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.42548422218928,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.60634685658988,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.78720857311705,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,4.96806933606801,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,5.14892910977894,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,5.3297878586264,NaN,0,0
1.5,NaN,0.694871171045203,0.140157860875345,2.12148800261543,NaN,NaN,NaN,NaN,NaN,12,14.8979307157241,-74,5.51064554702881,2.8,26,1
2.1,NaN,1.24084137686644,0.177446883711586,3.94818957224172,NaN,NaN,NaN,NaN,NaN,22,14.9667464457707,-74,5.69150213944793,2.9,77,1
1.5,NaN,0.994908851721735,0.0743088525873435,3.44175328422752,NaN,NaN,NaN,NaN,NaN,89,14.9102156844527,-74,5.87235760039023,2.8,171,1
1.5,NaN,0.722128998012433,0.0506413945879901,3.23548184140171,NaN,NaN,NaN,NaN,NaN,142,14.966270309595,-74,6.05321189440842,4.2,228,1
1.5,NaN,0.585677129880957,0.0498371078636581,2.95039770212756,NaN,NaN,NaN,NaN,NaN,118,14.9896702499469,-74,6.23406498610285,5.4,180,1
1.5,NaN,0.646968007906587,0.0534201346068084,2.94357986545958,NaN,NaN,NaN,NaN,NaN,94,14.9784287208779,-74,6.41491684012294,4,145,1
1.3,NaN,0.654715299351636,0.0577602430363264,2.87231918822707,NaN,NaN,NaN,NaN,NaN,105,14.8919391340216,-74,6.59576742116867,4.5,193,1
1.3,NaN,0.659229321988256,0.0627448903495781,2.81603951090583,NaN,NaN,NaN,NaN,NaN,91,14.9272755051112,-74,6.77661669399199,4.4,160,1
1.3,NaN,0.495720748574432,0.0383367994275146,2.60822480049232,NaN,NaN,NaN,NaN,NaN,92,14.9928835200062,-74,6.95746462339826,4.4,155,1
1.4,NaN,0.622234784013431,0.0489513230918049,2.8623547733113,NaN,NaN,NaN,NaN,NaN,98,14.9697833469767,-74,7.13831117424768,3.5,223,1
1,NaN,0.620148931670872,0.0400328877503165,2.83233653607483,NaN,NaN,NaN,NaN,NaN,163,14.9098516537966,-74,7.31915631145671,3.3,232,1
1.3,NaN,0.684668271315791,0.0537618019946145,2.89866892447245,NaN,NaN,NaN,NaN,NaN,102,14.9496898110504,-74,7.49999999999954,3.1,210,1
1.2,NaN,0.591347039903632,0.0530101946019211,2.59610717305684,NaN,NaN,NaN,NaN,NaN,77,14.946735549696,-74,7.68084220490948,4,154,1
1.1,NaN,0.54356142051748,0.0738038173161631,2.28811364259774,NaN,NaN,NaN,NaN,NaN,49,14.8758589754009,-74,7.86168289128039,4,101,1
1.1,NaN,0.423014105749921,0.0602319702830289,1.94243677104458,NaN,NaN,NaN,NaN,NaN,30,14.9086869673056,-74,8.04252202426811,3.7,73,1
1.5,NaN,0.447726270003353,0.111419040368642,1.41533203634138,NaN,NaN,NaN,NaN,NaN,5,13.876316253673,-74,8.22335956909188,3,12,1
1.1,NaN,0.640552333190637,0.0892821752520024,2.10254757518174,NaN,NaN,NaN,NaN,NaN,25,14.9399875540042,-74,8.40419549103574,2.8,46,1
1.5,NaN,0.705728533092784,0.104205603300781,2.47356614760999,NaN,NaN,NaN,NaN,NaN,26,14.8110368207749,-74,8.58502975544995,3.1,69,1
1.5,NaN,0.521153378283902,0.101361266673553,2.16194130913746,NaN,NaN,NaN,NaN,NaN,24,14.8751803862183,-74,8.76586232775241,4.4,52,1
1.3,NaN,0.788149012995612,0.0808085891739029,3.01136545116054,NaN,NaN,NaN,NaN,NaN,97,14.9903380931249,-74,8.94669317343007,4.9,201,1
1.2,NaN,0.8772377870592,0.101473857395491,2.90394369319012,NaN,NaN,NaN,NaN,NaN,71,14.7926065117598,-74,9.1275222580403,3.3,128,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,12.1569873628892,-74,9.30834954721232,3,6,1
2.3,NaN,0.965098848673894,0.752335691677428,2.98637826127179,NaN,NaN,NaN,NaN,NaN,3,14.738844919595,-74,9.48917500664859,3.7,9,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,14.4020936205903,-74,9.66999860212622,3.7,15,1
1.2,NaN,0.583380647332726,0.112043247483386,1.95532928190258,NaN,NaN,NaN,NaN,NaN,18,14.8528039193261,-74,9.8508202994983,3.4,38,1
1.4,NaN,0.703035453733724,0.118864747704992,2.47561132906149,NaN,NaN,NaN,NaN,NaN,31,14.8141416289558,-74,10.0316400646954,3.4,87,1
1.9,NaN,0.827227584577623,0.267833337567847,2.42196067739873,NaN,NaN,NaN,NaN,NaN,4,14.970288950598,-74,10.2124578637268,3,26,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,10.3932736626821,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,10.5740874277322,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,10.7548991251312,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-74,10.9357087212173,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8198871254158,4.06375634276491,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8198461004133,4.24462070565552,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.819803272684,4.42548422218928,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8197586401053,4.60634685658988,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8197122004637,4.78720857311705,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8196639514546,4.96806933606801,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-73.8196138906821,5.14892910977894,NaN,0,0
